2.199405756516567556e-02,4.048774059885735244e-01,-5.709384496927984998e-01,-7.152735857155511079e-01,-1.388657355672751059e-01,1.250656215758249035e-01,-4.074585245733046701e-01,4.078371995183914800e-01,-7.839296510595452627e-01,-1.448329340069651472e-01,0.000000000000000000e+00
2.133405226916040495e-02,4.051047606212501706e-01,-5.718466474327686955e-01,-7.150210926021142166e-01,-1.414706807609322214e-01,1.251201472688516780e-01,-4.075543360640307977e-01,4.083245429097112078e-01,-7.828318054282925598e-01,-1.430721866529605923e-01,0.000000000000000000e+00
2.137341918504281207e-02,4.052587250586521250e-01,-5.719926649697388843e-01,-7.150324976168103142e-01,-1.423993534772783343e-01,1.250091238900646329e-01,-4.071341531027171667e-01,4.086264823165569604e-01,-7.816640872737262713e-01,-1.418604916973681684e-01,0.000000000000000000e+00
2.110418424625798428e-02,4.057892272659503474e-01,-5.728449424629905584e-01,-7.156044391120212067e-01,-1.443561053713230402e-01,1.252624920808970144e-01,-4.071962169270330056e-01,4.088760618488584964e-01,-7.808659204210706140e-01,-1.406773736015023701e-01,0.000000000000000000e+00
2.113119263303092632e-02,4.063611033475843515e-01,-5.730271712305750054e-01,-7.159818548985004139e-01,-1.456172290830692606e-01,1.249987719315158730e-01,-4.066577448305702669e-01,4.086332271841941477e-01,-7.796063985723340473e-01,-1.398135121494555322e-01,0.000000000000000000e+00
2.122941213764506854e-02,4.066674546181615058e-01,-5.730701136088928171e-01,-7.169851032601352037e-01,-1.463129598906988404e-01,1.247260503647073526e-01,-4.062919670478059020e-01,4.080674518918256943e-01,-7.780535468211292605e-01,-1.392697910626142510e-01,0.000000000000000000e+00
2.143499492064225923e-02,4.073256183820003207e-01,-5.737257453553071818e-01,-7.176285617543775031e-01,-1.469846292362750051e-01,1.245125393168536182e-01,-4.059708287510959690e-01,4.080080950051945821e-01,-7.768706919688693757e-01,-1.391819813873630685e-01,0.000000000000000000e+00
2.154717312132327367e-02,4.077433765003933286e-01,-5.745060739207615841e-01,-7.187040958125937573e-01,-1.483538573083133250e-01,1.247768459165467247e-01,-4.057496521273066814e-01,4.077838932577819708e-01,-7.754697794136947708e-01,-1.376818837282246799e-01,0.000000000000000000e+00
2.160324357977502080e-02,4.081932805536409026e-01,-5.749001928795616223e-01,-7.192490650225575877e-01,-1.492674212964207048e-01,1.245171822436287878e-01,-4.054098704467562486e-01,4.076549176317336154e-01,-7.739542649864905588e-01,-1.366711750099434408e-01,0.000000000000000000e+00
2.177629183871176641e-02,4.086728464114526838e-01,-5.747555297844044730e-01,-7.205947947134331288e-01,-1.496251961398918362e-01,1.242026997775259184e-01,-4.052372990479746750e-01,4.073133458195201118e-01,-7.727030147213489464e-01,-1.354490958144081714e-01,0.000000000000000000e+00
2.198010996893384403e-02,4.091281216075358107e-01,-5.744724812890551480e-01,-7.213315173956713622e-01,-1.501063328940391572e-01,1.241501590074715056e-01,-4.049234173090293099e-01,4.069199001880809963e-01,-7.719631918763011358e-01,-1.347285898284062977e-01,0.000000000000000000e+00
2.217662037301000588e-02,4.093946544621854811e-01,-5.732705968234684812e-01,-7.216929478424946032e-01,-1.499646549633976977e-01,1.235204575871602373e-01,-4.045056777406635939e-01,4.066453892659763203e-01,-7.709467063095948314e-01,-1.339590658675679502e-01,0.000000000000000000e+00
2.237368335633820385e-02,4.099583838451953399e-01,-5.735658406431364265e-01,-7.221382165447022272e-01,-1.518613538271850749e-01,1.235893544010451123e-01,-4.041557664403806482e-01,4.063680519670974656e-01,-7.700033675172945902e-01,-1.327321693973155248e-01,0.000000000000000000e+00
2.238508748901515966e-02,4.104466246334693147e-01,-5.740863811479718359e-01,-7.221003719981176072e-01,-1.530683406150974146e-01,1.235532693314862207e-01,-4.038815692382575206e-01,4.060207091586742201e-01,-7.692551879261340098e-01,-1.317692857242510895e-01,0.000000000000000000e+00
2.201036381411090176e-02,4.105549569956624678e-01,-5.749209869709820397e-01,-7.205864419640227725e-01,-1.545913854982211288e-01,1.235642023022312380e-01,-4.036767676826359397e-01,4.059137806880013244e-01,-7.690883943215013341e-01,-1.306521795323113688e-01,0.000000000000000000e+00
2.167975296650968137e-02,4.103858653313530724e-01,-5.746276565445771478e-01,-7.194246876499192922e-01,-1.551077277023429069e-01,1.235441209748630309e-01,-4.034488148129093399e-01,4.055190657356603778e-01,-7.691968547591270244e-01,-1.299093079466051848e-01,0.000000000000000000e+00
2.165444742341462309e-02,4.103478397516222564e-01,-5.743694770733424049e-01,-7.189606514608083421e-01,-1.560238495260505842e-01,1.237765838110411326e-01,-4.031472525523436268e-01,4.046822561454710976e-01,-7.693621930412786192e-01,-1.287426261281267859e-01,0.000000000000000000e+00
2.163976490883311524e-02,4.102964393887761352e-01,-5.742818252453930628e-01,-7.189596304816217032e-01,-1.567465468819405627e-01,1.239781694597720946e-01,-4.031181207856358584e-01,4.040626847302973834e-01,-7.690597443549949119e-01,-1.274574977163968892e-01,0.000000000000000000e+00
